Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Place,Latitude,Longitude
47,22,114,95819,1,7.199999999999999,1,0,0,1,1,1,1,Sacramento County,38.5709,-121.4358
29,3,81,95827,1,34.8,3,0,0,0,0,0,0,Sacramento County,38.5558,-121.3242
63,38,32,94015,1,18.0,2,0,0,0,0,0,0,San Mateo County,37.676,-122.4762
43,19,63,94118,3,25.200000000000003,3,0,0,0,0,0,0,San Francisco County,37.7824,-122.4608
57,32,70,90024,3,19.200000000000003,3,0,0,0,0,0,0,Los Angeles County,34.0657,-118.4341
55,31,20,94720,2,3.5999999999999996,1,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
47,23,138,91367,2,39.599999999999994,1,0,0,0,0,1,1,Los Angeles County,34.1749,-118.6153
58,34,63,94305,4,19.200000000000003,2,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
53,28,85,95814,1,15.600000000000001,3,118,0,0,0,1,0,Sacramento County,38.5817,-121.4959
59,35,180,96008,2,78.0,2,0,1,1,1,1,1,Shasta County,40.7201,-122.0871
46,22,80,95747,4,24.0,3,0,0,0,0,1,0,Placer County,38.7845,-121.3734
41,15,53,93106,1,8.399999999999999,3,0,0,0,0,1,0,Santa Barbara County,34.4144,-119.8475
46,20,72,92009,2,20.4,2,75,0,0,0,1,0,San Diego County,33.0957,-117.244
44,18,123,95841,3,70.80000000000001,1,0,1,0,1,1,1,Sacramento County,38.6666,-121.3523
44,18,91,91361,2,9.600000000000001,3,0,0,0,0,1,0,Ventura County,34.1496,-118.8782
50,26,148,94608,2,81.6,1,0,0,0,0,1,0,Alameda County,37.8347,-122.2919
51,25,163,94305,2,15.600000000000001,3,0,1,0,0,1,0,Santa Clara County,37.424,-122.1676
55,30,28,90291,4,1.2000000000000002,3,149,0,0,0,1,1,Los Angeles County,33.9942,-118.4637
37,12,193,92780,1,103.19999999999999,1,0,0,0,0,0,0,Orange County,33.7376,-117.8212
34,10,22,94545,3,10.8,3,0,0,0,0,1,0,Alameda County,37.6327,-122.1141
59,34,74,92780,4,8.399999999999999,1,0,0,0,0,1,1,Orange County,33.7376,-117.8212
45,20,70,94305,4,22.799999999999997,3,0,0,0,0,1,1,Santa Clara County,37.424,-122.1676
30,4,11,95054,1,1.2000000000000002,2,0,0,0,0,1,1,Santa Clara County,37.3963,-121.9614
32,8,61,94703,3,31.200000000000003,2,0,0,0,0,0,0,Alameda County,37.8657,-122.2746
61,37,41,94704,1,9.600000000000001,1,0,0,0,0,1,1,Alameda County,37.8722,-122.2447
54,28,108,94110,4,22.799999999999997,2,0,1,0,0,1,0,San Francisco County,37.7487,-122.4158
35,10,23,90058,4,13.200000000000001,3,0,0,0,0,0,1,Los Angeles County,34.0019,-118.2126
63,38,135,91768,2,45.599999999999994,3,183,1,0,0,0,0,Los Angeles County,34.0635,-117.7922
66,40,30,95133,2,8.399999999999999,3,86,0,0,0,0,0,Santa Clara County,37.3716,-121.8612
48,24,144,94025,4,42.0,2,0,1,0,0,0,0,San Mateo County,37.459,-122.1861
60,34,139,95020,4,4.800000000000001,1,0,1,0,0,1,0,Santa Clara County,37.0207,-121.5724
41,17,143,90059,2,32.400000000000006,3,209,1,0,0,1,0,Los Angeles County,33.9207,-118.2452
31,7,44,93561,1,14.399999999999999,1,0,0,0,0,1,1,Kern County,35.1483,-118.4792
58,31,49,94521,4,30.0,2,0,0,0,0,1,0,Contra Costa County,37.9655,-121.9527
67,42,75,90041,4,1.2000000000000002,2,182,0,0,0,1,0,Los Angeles County,34.1341,-118.2053
35,9,43,93943,2,3.5999999999999996,1,0,0,0,0,1,0,Monterey County,36.5972,-121.8729
40,14,59,91335,3,6.0,3,0,0,0,0,1,0,Los Angeles County,34.2007,-118.5404
42,17,154,93955,3,58.800000000000004,1,0,1,0,1,1,1,Monterey County,36.6398,-121.8222
44,18,75,95131,1,8.399999999999999,3,0,0,0,0,0,1,Santa Clara County,37.3874,-121.9023
47,23,75,93106,1,31.200000000000003,2,0,0,0,0,0,1,Santa Barbara County,34.4144,-119.8475
59,35,88,91311,2,19.200000000000003,1,278,0,0,0,0,0,Los Angeles County,34.2868,-118.5959
29,3,91,94122,1,40.8,3,0,1,0,0,0,0,San Francisco County,37.762,-122.4831
36,6,11,92008,1,8.040000000000001,3,0,0,1,1,1,1,San Diego County,33.1508,-117.3133
47,22,22,90024,1,4.800000000000001,3,0,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
55,29,49,92691,2,9.600000000000001,3,220,0,0,0,0,1,Orange County,33.6042,-117.6677
41,17,140,94542,1,42.0,1,342,0,0,0,0,0,Alameda County,37.6535,-122.0326
51,25,99,90277,2,28.799999999999997,2,0,0,0,0,0,0,Los Angeles County,33.8308,-118.3875
26,2,82,91950,2,30.0,1,199,0,0,0,0,0,San Diego County,32.6668,-117.0888
33,9,10,90005,4,12.0,1,81,0,0,0,0,1,Los Angeles County,34.0584,-118.3113
30,5,109,94305,4,26.400000000000002,2,103,0,0,0,0,1,Santa Clara County,37.424,-122.1676
30,4,45,90041,4,15.600000000000001,3,0,0,0,0,0,0,Los Angeles County,34.1341,-118.2053
45,19,93,91116,2,20.4,2,0,0,0,0,0,0,Los Angeles County,34.1478,-118.1436
40,16,89,95814,3,46.8,2,216,1,1,1,1,0,Sacramento County,38.5817,-121.4959
42,15,39,91711,3,12.0,2,132,0,0,0,0,0,Los Angeles County,34.1223,-117.7143
50,26,21,91768,1,2.4000000000000004,1,89,0,0,0,1,0,Los Angeles County,34.0635,-117.7922
62,37,31,95008,3,2.4000000000000004,1,0,0,0,0,1,0,Santa Clara County,37.279,-121.9567
63,37,31,95819,1,6.0,3,0,0,0,0,1,0,Sacramento County,38.5709,-121.4358
43,19,52,95054,4,26.400000000000002,2,0,0,0,0,0,0,Santa Clara County,37.3963,-121.9614
49,25,13,95814,1,10.8,3,0,0,0,0,1,0,Sacramento County,38.5817,-121.4959
51,25,21,90840,2,4.800000000000001,3,76,0,1,0,1,0,Los Angeles County,33.7819,-118.1157
61,36,50,96003,4,20.4,1,189,0,0,0,1,0,Shasta County,40.662,-122.278
43,19,81,90630,4,2.4000000000000004,3,0,0,0,0,0,1,Orange County,33.8189,-118.037
43,19,74,94035,4,22.799999999999997,1,0,0,0,0,0,1,Santa Clara County,37.415,-122.0517
61,36,89,93109,3,6.0,1,0,0,0,0,1,0,Santa Barbara County,34.409,-119.725
35,9,82,95064,3,10.8,2,0,0,0,0,1,0,Santa Cruz County,37.0007,-122.068
59,33,88,93106,4,22.799999999999997,2,0,0,0,0,0,0,Santa Barbara County,34.4144,-119.8475
40,16,61,91711,3,25.200000000000003,3,0,0,0,0,0,0,Los Angeles County,34.1223,-117.7143
61,36,139,95133,2,46.8,1,0,0,0,0,0,0,Santa Clara County,37.3716,-121.8612
48,23,29,93711,1,15.600000000000001,2,0,0,0,0,0,0,Fresno County,36.8421,-119.8285
37,11,51,93305,3,25.200000000000003,1,0,0,0,0,1,1,Kern County,35.3907,-118.9879
56,32,58,95064,1,21.6,3,241,0,0,0,1,0,Santa Cruz County,37.0007,-122.068
35,9,21,91125,2,16.799999999999997,3,125,0,0,0,1,0,Los Angeles County,34.1478,-118.1436
35,8,43,95819,2,20.04,2,0,0,0,0,0,0,Sacramento County,38.5709,-121.4358
40,16,104,94301,2,21.6,2,0,0,0,0,0,0,Santa Clara County,37.443,-122.1512
50,23,9,94109,1,6.0,2,98,0,0,0,1,0,San Francisco County,37.7962,-122.4209
49,25,39,91125,3,22.799999999999997,2,0,0,0,0,0,0,Los Angeles County,34.1478,-118.1436
46,22,89,94303,1,32.400000000000006,1,0,0,1,1,1,1,San Mateo County,37.4578,-122.1225
64,40,21,94028,2,3.5999999999999996,3,0,0,0,0,0,0,San Mateo County,37.3689,-122.2143
60,35,173,90059,3,37.2,3,0,1,0,0,1,0,Los Angeles County,33.9207,-118.2452
45,21,29,95051,1,3.5999999999999996,3,105,0,0,0,1,1,Santa Clara County,37.3504,-121.9848
52,27,43,94005,4,2.4000000000000004,2,0,0,0,0,0,1,San Mateo County,37.687,-122.4185
58,34,30,90066,3,4.800000000000001,2,0,0,0,0,0,0,Los Angeles County,34.0002,-118.4326
54,30,39,94806,4,1.2000000000000002,3,0,0,1,0,1,0,Contra Costa County,37.98,-122.3331
48,22,83,90028,2,4.800000000000001,3,248,0,0,0,1,0,Los Angeles County,34.0996,-118.3275
51,25,58,93106,3,8.399999999999999,2,223,0,0,0,0,0,Santa Barbara County,34.4144,-119.8475
53,26,8,94709,1,6.0,2,0,0,0,0,0,1,Alameda County,37.8799,-122.2648
57,27,39,95929,3,12.0,3,0,0,1,0,0,1,Butte County,39.7289,-121.8365
43,18,204,91902,2,105.60000000000001,1,0,0,0,0,1,0,San Diego County,32.6786,-117.0137
37,13,45,94591,1,21.6,1,0,0,0,0,0,0,Solano County,38.1137,-122.1972
32,7,111,90277,1,45.599999999999994,1,0,0,1,0,0,0,Los Angeles County,33.8308,-118.3875
34,10,83,95060,2,24.0,2,148,0,0,0,0,0,Santa Cruz County,37.069,-122.1569
54,24,83,94596,1,36.0,3,0,0,0,0,0,0,Contra Costa County,37.8914,-122.0358
62,36,115,92093,2,33.599999999999994,1,202,0,0,0,1,1,San Diego County,32.8339,-117.2575
56,32,60,93106,1,21.6,3,227,0,0,0,1,0,Santa Barbara County,34.4144,-119.8475
39,15,53,94116,1,21.6,1,0,0,0,0,0,0,San Francisco County,37.7443,-122.4843
32,7,134,95929,2,39.599999999999994,1,0,0,0,0,1,0,Butte County,39.7289,-121.8365
50,24,91,93555,1,9.600000000000001,3,0,0,0,0,1,0,Kern County,35.6843,-117.4154
27,1,91,92173,2,2.4000000000000004,1,0,0,0,0,1,0,San Diego County,32.5547,-117.0513
37,12,128,91342,2,46.8,1,0,0,0,0,1,1,Los Angeles County,34.3502,-118.3026
60,34,78,90401,3,52.800000000000004,1,0,0,1,0,0,0,Los Angeles County,34.0153,-118.4936
43,19,161,92093,2,91.19999999999999,1,464,0,0,0,1,0,San Diego County,32.8339,-117.2575
62,36,60,92182,3,26.400000000000002,3,0,0,0,0,1,0,San Diego County,32.7752,-117.0737
39,14,161,95064,1,49.199999999999996,1,509,0,1,0,0,0,Santa Cruz County,37.0007,-122.068
34,9,40,95054,4,24.0,2,0,0,0,0,1,1,Santa Clara County,37.3963,-121.9614
46,21,68,94720,1,2.4000000000000004,2,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
46,22,74,94550,3,8.399999999999999,1,0,0,0,0,1,0,Alameda County,37.5098,-121.6389
51,26,55,92121,3,24.0,2,93,0,0,0,1,0,San Diego County,32.9003,-117.2067
44,20,145,90630,1,42.0,1,0,0,0,0,0,1,Orange County,33.8189,-118.037
60,35,24,94920,1,18.0,2,0,0,0,0,0,0,Marin County,37.8865,-122.4628
65,39,10,90210,1,9.600000000000001,2,0,0,0,0,1,0,Los Angeles County,34.1031,-118.4163
58,33,138,90720,2,46.8,1,0,0,1,0,1,0,Orange County,33.7972,-118.0628
37,12,63,91942,4,25.200000000000003,3,0,0,0,0,1,0,San Diego County,32.783,-117.0192
52,28,54,90041,4,1.2000000000000002,3,0,0,0,0,0,1,Los Angeles County,34.1341,-118.2053
42,16,62,95064,3,10.8,3,0,0,0,0,1,0,Santa Cruz County,37.0007,-122.068
54,29,81,91107,1,1.2000000000000002,3,0,0,0,0,0,0,Los Angeles County,34.162,-118.0894
54,28,61,90601,3,36.0,2,0,0,0,0,1,1,Los Angeles County,34.0033,-118.0261
51,27,68,91711,1,19.200000000000003,3,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
59,35,78,90095,2,33.599999999999994,1,0,0,0,0,1,0,Los Angeles County,34.071,-118.4432
41,17,165,91311,2,91.19999999999999,1,157,0,0,0,0,0,Los Angeles County,34.2868,-118.5959
43,17,48,95762,3,26.400000000000002,2,0,0,0,0,0,1,El Dorado County,38.6827,-121.0755
52,26,155,92660,3,86.4,2,0,1,0,0,1,0,Orange County,33.638,-117.8732
52,26,158,94920,2,44.400000000000006,3,251,1,0,0,0,1,Marin County,37.8865,-122.4628
57,31,52,94105,1,16.799999999999997,1,0,0,0,0,1,0,San Francisco County,37.7885,-122.3939
53,28,18,92507,4,9.600000000000001,1,0,0,0,0,0,0,Riverside County,33.97,-117.323
58,33,42,92093,4,20.4,1,0,0,0,0,0,0,San Diego County,32.8339,-117.2575
59,33,18,94542,2,2.4000000000000004,3,0,0,0,0,0,0,Alameda County,37.6535,-122.0326
57,31,40,94304,2,3.5999999999999996,1,0,0,1,1,1,1,Santa Clara County,37.4043,-122.1673
27,2,44,93943,4,7.199999999999999,2,0,0,1,1,1,0,Monterey County,36.5972,-121.8729
42,16,11,94015,1,2.4000000000000004,1,87,0,0,0,0,1,San Mateo County,37.676,-122.4762
52,26,194,91902,2,68.4,2,0,1,0,0,1,0,San Diego County,32.6786,-117.0137
49,23,108,95616,2,28.799999999999997,2,0,0,0,0,1,0,Yolo County,38.563,-121.816
47,23,12,92518,4,6.0,2,0,0,0,0,0,0,Riverside County,33.8844,-117.2787
45,19,19,93117,3,18.0,1,94,0,0,0,1,1,Santa Barbara County,34.5117,-120.0625
25,1,150,92507,1,75.96000000000001,1,0,0,0,0,0,0,Riverside County,33.97,-117.323
47,22,89,92647,4,22.799999999999997,3,0,0,0,0,1,0,Orange County,33.7268,-118.0069
44,19,83,95812,2,45.599999999999994,3,0,0,1,0,0,1,Sacramento County,38.5817,-121.4934
30,3,79,91380,4,24.0,2,0,0,0,0,1,0,Los Angeles County,34.4194,-118.5558
63,38,102,95616,4,40.8,2,0,0,0,0,0,0,Yolo County,38.563,-121.816
50,24,155,92717,1,87.6,1,0,0,0,0,1,1,Irvine,33.6462,-117.8398
40,16,138,92612,1,42.0,1,0,0,0,0,1,0,Orange County,33.6615,-117.8217
56,31,51,92028,3,20.4,1,0,0,0,0,1,1,San Diego County,33.3943,-117.2964
39,15,80,94608,2,21.6,2,86,0,0,0,1,1,Alameda County,37.8347,-122.2919
42,18,135,95136,2,39.599999999999994,1,0,0,1,1,1,1,Santa Clara County,37.2725,-121.8435
28,1,34,94949,4,18.0,2,162,0,0,0,0,1,Marin County,38.0698,-122.5445
26,0,195,92093,3,75.96000000000001,3,0,1,1,1,1,0,San Diego County,32.8339,-117.2575
58,32,62,91320,3,26.400000000000002,3,217,0,0,1,1,1,Ventura County,34.1425,-118.9762
38,13,173,94305,2,39.599999999999994,1,243,0,0,0,0,0,Santa Clara County,37.424,-122.1676
23,3,149,93555,2,86.4,1,0,0,0,0,1,0,Kern County,35.6843,-117.4154
53,29,20,93955,1,2.4000000000000004,1,131,0,0,0,1,1,Monterey County,36.6398,-121.8222
54,28,42,95207,4,30.0,1,0,0,0,0,1,1,San Joaquin County,38.0003,-121.3247
42,17,28,94010,1,7.199999999999999,3,0,0,0,0,0,1,San Mateo County,37.5678,-122.3694
54,28,95,90254,1,22.799999999999997,2,0,0,0,0,1,0,Los Angeles County,33.8648,-118.3972
66,42,95,94596,2,0.0,3,0,0,0,0,1,0,Contra Costa County,37.8914,-122.0358
46,21,34,90034,1,1.2000000000000002,1,124,0,0,0,1,0,Los Angeles County,34.0293,-118.3994
63,37,191,94131,2,51.599999999999994,3,205,1,0,0,0,0,San Francisco County,37.7464,-122.4436
63,38,41,90034,2,18.0,1,173,0,0,0,1,1,Los Angeles County,34.0293,-118.3994
58,34,150,92110,1,88.80000000000001,1,481,0,0,0,1,0,San Diego County,32.7688,-117.2037
65,41,91,91360,2,0.0,3,146,0,0,0,0,0,Ventura County,34.2134,-118.8814
35,9,84,94709,4,26.400000000000002,2,0,0,0,0,1,0,Alameda County,37.8799,-122.2648
33,9,73,92110,4,40.8,1,140,0,0,0,1,0,San Diego County,32.7688,-117.2037
43,19,122,93106,1,3.5999999999999996,1,0,0,0,0,1,0,Santa Barbara County,34.4144,-119.8475
30,5,73,90065,1,31.200000000000003,2,133,0,0,0,1,0,Los Angeles County,34.1115,-118.2286
61,37,20,95973,2,3.5999999999999996,3,0,0,0,0,1,0,Butte County,39.8642,-121.8697
49,24,130,92677,4,13.200000000000001,1,281,1,0,1,1,0,Orange County,33.5337,-117.7074
52,27,85,92037,3,40.8,3,0,1,0,0,0,0,San Diego County,32.8668,-117.2482
45,21,134,94550,2,39.599999999999994,1,0,0,0,0,1,1,Alameda County,37.5098,-121.6389
64,39,98,95678,3,21.6,2,80,0,0,0,1,0,Placer County,38.7634,-121.2797
26,1,54,91709,2,19.200000000000003,3,0,0,1,0,0,0,San Bernardino County,33.9474,-117.7289
35,11,41,92123,3,24.0,1,0,0,0,0,1,0,San Diego County,32.8087,-117.1376
45,19,128,94928,4,72.0,3,0,1,0,0,1,0,Sonoma County,38.3434,-122.6994
44,20,132,94115,3,31.200000000000003,1,308,1,0,0,0,0,San Francisco County,37.786,-122.4373
34,8,188,94025,1,34.8,3,0,1,0,0,1,0,San Mateo County,37.459,-122.1861
65,41,170,94143,4,73.19999999999999,2,0,1,0,1,1,1,San Francisco County,37.7753,-122.4186
32,8,14,90034,3,10.8,3,111,0,0,0,0,0,Los Angeles County,34.0293,-118.3994
41,15,93,95616,1,33.599999999999994,3,0,0,0,0,1,0,Yolo County,38.563,-121.816
52,28,79,94596,1,32.400000000000006,2,0,0,0,0,1,1,Contra Costa County,37.8914,-122.0358
35,9,79,94305,4,26.400000000000002,2,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
51,26,62,90024,4,21.6,3,119,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
30,6,95,91950,2,2.4000000000000004,1,0,0,1,0,1,0,San Diego County,32.6668,-117.0888
58,33,60,92672,4,15.600000000000001,3,0,0,0,0,1,0,Orange County,33.3929,-117.5296
49,23,75,92374,1,18.0,2,0,0,0,0,0,1,San Bernardino County,34.0683,-117.1725
63,38,85,91320,4,1.2000000000000002,2,0,0,0,0,0,1,Ventura County,34.1425,-118.9762
40,15,143,94801,1,49.199999999999996,1,0,0,0,0,1,0,Contra Costa County,37.9582,-122.3799
27,0,34,92717,1,24.0,2,112,0,0,0,0,1,Irvine,33.6462,-117.8398
38,14,44,91320,2,20.4,1,0,0,0,0,0,0,Ventura County,34.1425,-118.9762
52,28,31,92008,4,10.8,2,151,0,1,0,1,0,San Diego County,33.1508,-117.3133
49,24,13,94538,4,9.600000000000001,1,111,0,0,0,1,0,Alameda County,37.5101,-121.9861
59,35,52,95616,4,18.0,1,0,0,0,0,1,1,Yolo County,38.563,-121.816
32,8,42,95136,1,2.4000000000000004,3,102,0,0,0,1,0,Santa Clara County,37.2725,-121.8435
30,4,102,91775,4,25.200000000000003,3,139,0,0,0,0,1,Los Angeles County,34.1163,-118.0927
64,38,143,95039,2,76.80000000000001,3,0,1,1,1,1,0,Monterey County,36.8341,-121.7733
59,33,10,94063,4,8.399999999999999,3,0,0,0,0,1,0,San Mateo County,37.5052,-122.2048
62,37,44,90401,1,13.200000000000001,3,0,0,0,0,0,0,Los Angeles County,34.0153,-118.4936
61,37,158,94720,2,72.0,1,306,0,1,1,1,1,Alameda County,37.8746,-122.2547
53,26,12,92672,2,12.0,2,0,0,0,0,0,1,Orange County,33.3929,-117.5296
51,26,59,90095,1,14.399999999999999,1,139,0,0,0,1,0,Los Angeles County,34.071,-118.4432
55,29,92,92130,1,22.799999999999997,2,0,0,0,0,0,0,San Diego County,32.947,-117.2022
36,10,82,94542,2,33.599999999999994,1,0,0,0,0,0,1,Alameda County,37.6535,-122.0326
44,19,44,90509,4,0.0,2,0,0,0,0,0,0,Los Angeles County,33.8355,-118.3399
26,2,182,93010,2,38.400000000000006,2,0,1,0,0,0,0,Ventura County,34.2322,-119.0764
54,30,121,92121,2,4.800000000000001,1,0,0,0,0,1,0,San Diego County,32.9003,-117.2067
35,11,38,95518,1,20.4,1,0,0,0,0,0,1,Humboldt County,40.8668,-124.083
34,10,92,90024,2,32.400000000000006,1,0,0,1,1,0,1,Los Angeles County,34.0657,-118.4341
28,3,53,94305,2,19.200000000000003,3,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
32,7,45,93611,3,27.599999999999998,1,83,0,1,0,1,0,Fresno County,36.8261,-119.6789
38,14,63,95422,1,43.2,2,0,0,1,0,1,0,Lake County,38.9726,-122.5405
53,28,181,95051,1,97.19999999999999,1,0,0,0,0,1,0,Santa Clara County,37.3504,-121.9848
26,1,184,94608,2,50.400000000000006,3,577,1,0,1,1,1,Alameda County,37.8347,-122.2919
45,21,33,94970,3,6.0,1,136,0,0,1,1,1,Marin County,37.9161,-122.6628
58,33,22,90024,3,2.4000000000000004,1,0,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
59,33,99,92093,2,32.400000000000006,1,0,0,0,0,0,0,San Diego County,32.8339,-117.2575
45,18,44,90089,3,12.0,2,193,0,0,0,0,0,Los Angeles County,34.0218,-118.2883
64,39,101,95134,4,40.8,2,0,0,0,0,0,1,Santa Clara County,37.4248,-121.946
30,3,32,94132,1,24.0,2,0,0,0,0,1,1,San Francisco County,37.723,-122.4848
40,16,59,94305,4,32.04,1,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
61,36,25,94015,2,6.0,2,0,0,0,0,1,1,San Mateo County,37.676,-122.4762
40,16,140,93940,3,67.19999999999999,1,0,1,0,0,0,0,Monterey County,36.5836,-121.8369
40,10,29,94720,1,9.0,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
43,19,35,90630,1,8.399999999999999,1,0,0,0,0,0,0,Orange County,33.8189,-118.037
39,14,141,93302,4,75.6,1,0,1,1,1,1,1,Kern County,35.3736,-119.0176
35,11,75,92672,4,24.0,3,79,0,0,0,0,0,Orange County,33.3929,-117.5296
38,12,58,95054,2,33.599999999999994,1,0,0,0,0,1,0,Santa Clara County,37.3963,-121.9614
67,43,41,90024,2,13.200000000000001,1,0,0,0,0,0,0,Los Angeles County,34.0657,-118.4341
55,30,42,93940,2,24.0,2,196,0,0,0,0,1,Monterey County,36.5836,-121.8369
28,2,55,93940,3,13.200000000000001,2,0,0,0,0,0,0,Monterey County,36.5836,-121.8369
30,4,18,93711,4,3.5999999999999996,2,84,0,0,0,1,0,Fresno County,36.8421,-119.8285
59,35,75,92121,4,27.599999999999998,3,0,0,1,0,0,0,San Diego County,32.9003,-117.2067
26,2,85,95020,2,30.0,1,0,0,0,0,0,0,Santa Clara County,37.0207,-121.5724
52,28,43,90089,4,13.200000000000001,2,0,0,0,0,0,0,Los Angeles County,34.0218,-118.2883
40,15,149,90250,2,46.8,1,319,0,0,0,1,1,Los Angeles County,33.9128,-118.3456
31,7,25,93943,2,12.0,2,0,0,1,1,1,1,Monterey County,36.5972,-121.8729
50,25,19,94005,4,4.800000000000001,2,103,0,0,0,1,1,San Mateo County,37.687,-122.4185
27,3,18,93524,1,4.800000000000001,3,0,0,0,0,0,0,Kern County,34.909,-117.6235
64,39,13,90024,4,7.199999999999999,2,0,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
34,10,41,91765,1,28.799999999999997,2,0,0,0,0,0,0,Los Angeles County,33.9945,-117.8183
30,6,139,94501,1,51.599999999999994,1,0,0,0,0,1,0,Alameda County,37.7735,-122.2785
39,15,62,93955,3,27.96,1,131,0,0,1,1,1,Monterey County,36.6398,-121.8222
34,10,51,90032,3,24.0,1,130,0,0,0,0,0,Los Angeles County,34.0826,-118.1773
40,15,71,93950,3,36.0,1,272,0,0,0,1,0,Monterey County,36.6179,-121.9218
33,8,145,92507,1,32.400000000000006,3,0,1,0,0,1,0,Riverside County,33.97,-117.323
38,12,45,91768,4,14.399999999999999,2,138,0,0,0,1,0,Los Angeles County,34.0635,-117.7922
42,17,53,93023,4,22.799999999999997,3,0,0,0,0,1,0,Ventura County,34.521,-119.2477
37,13,64,94105,1,18.0,3,0,0,0,0,1,0,San Francisco County,37.7885,-122.3939
33,8,39,94542,4,9.600000000000001,1,0,0,0,0,1,0,Alameda County,37.6535,-122.0326
60,34,38,92182,3,26.400000000000002,3,0,0,1,0,0,0,San Diego County,32.7752,-117.0737
28,4,85,94709,3,30.0,1,0,0,0,0,1,0,Alameda County,37.8799,-122.2648
45,20,61,92717,3,32.400000000000006,2,0,0,0,0,0,1,Irvine,33.6462,-117.8398
56,32,23,94610,1,14.399999999999999,3,127,0,0,0,1,1,Alameda County,37.8116,-122.2386
53,27,122,94305,1,28.799999999999997,1,330,0,0,0,0,0,Santa Clara County,37.424,-122.1676
37,12,72,91380,4,8.399999999999999,3,0,0,0,0,0,0,Los Angeles County,34.4194,-118.5558
47,21,123,90840,1,87.6,1,0,0,0,0,0,0,Los Angeles County,33.7819,-118.1157
58,32,40,90057,1,19.200000000000003,1,0,0,1,1,1,1,Los Angeles County,34.0623,-118.2762
52,26,62,95134,4,33.599999999999994,2,0,0,0,0,1,0,Santa Clara County,37.4248,-121.946
46,22,113,94105,2,39.599999999999994,1,0,0,0,0,0,1,San Francisco County,37.7885,-122.3939
52,27,81,92634,4,45.599999999999994,2,0,0,0,0,0,0,Fullerton,33.8739,-117.9028
24,0,59,95521,4,19.200000000000003,1,0,0,0,0,0,0,Humboldt County,40.8396,-124.0384
57,31,25,94523,2,8.399999999999999,2,103,0,0,0,0,0,Contra Costa County,37.9538,-122.0778
66,41,25,94720,4,7.199999999999999,2,0,0,0,0,1,1,Alameda County,37.8746,-122.2547
30,5,14,95014,4,6.0,3,0,0,0,0,1,0,Santa Clara County,37.2943,-122.0944
48,23,19,90058,1,1.2000000000000002,1,0,0,0,0,1,0,Los Angeles County,34.0019,-118.2126
63,37,61,91942,1,30.0,3,0,0,0,0,0,0,San Diego County,32.783,-117.0192
48,23,21,94904,1,1.2000000000000002,1,0,0,0,0,0,0,Marin County,37.9499,-122.5407
34,10,44,94143,1,15.96,1,0,0,0,0,1,0,San Francisco County,37.7753,-122.4186
60,35,42,91902,3,18.0,1,0,0,0,0,0,1,San Diego County,32.6786,-117.0137
55,25,52,90095,1,16.799999999999997,3,207,0,1,0,0,0,Los Angeles County,34.071,-118.4432
50,24,112,92064,1,0.0,1,0,0,0,0,0,0,San Diego County,32.9935,-117.0171
29,5,34,94301,1,4.800000000000001,3,0,0,0,0,0,0,Santa Clara County,37.443,-122.1512
61,35,83,91320,2,20.4,3,245,0,0,0,1,0,Ventura County,34.1425,-118.9762
50,25,24,95133,4,4.800000000000001,2,137,0,0,0,1,0,Santa Clara County,37.3716,-121.8612
37,13,71,90755,2,20.4,2,0,0,0,0,1,1,Los Angeles County,33.8044,-118.1672
64,40,181,93403,2,27.599999999999998,2,0,1,0,1,1,1,San Luis Obispo County,35.2828,-120.6587
43,19,75,91765,4,2.4000000000000004,3,102,0,0,0,1,0,Los Angeles County,33.9945,-117.8183
39,14,153,91614,2,36.0,1,0,0,0,0,0,0,Los Angeles County,34.1722,-118.3782
23,2,75,90291,2,21.6,2,0,0,0,0,1,1,Los Angeles County,33.9942,-118.4637
34,10,19,91711,4,4.800000000000001,2,0,0,0,0,0,0,Los Angeles County,34.1223,-117.7143
29,2,31,91775,4,18.0,2,0,0,0,0,0,1,Los Angeles County,34.1163,-118.0927
33,8,178,94720,3,102.0,1,0,1,1,1,1,0,Alameda County,37.8746,-122.2547
60,35,65,90245,2,18.0,1,220,0,0,0,0,1,Los Angeles County,33.9161,-118.4041
49,25,8,94720,1,3.5999999999999996,1,97,0,0,0,0,0,Alameda County,37.8746,-122.2547
54,28,92,92374,2,13.200000000000001,1,0,0,0,0,1,0,San Bernardino County,34.0683,-117.1725
59,34,145,95125,4,21.6,1,198,1,0,0,1,0,Santa Clara County,37.2972,-121.8951
42,17,85,93065,1,44.400000000000006,3,272,0,0,0,0,0,Ventura County,34.2927,-118.7772
